Year,Carrier,Total
2018,AA,12075
2018,UA,12075
2018,DL,12076
2018,AA,12079
2018,DL,12080
2018,AA,12081
2018,UA,12081
2018,AA,12082
2018,DL,12089
2018,UA,12090
2018,UA,12092
2018,DL,12094
2018,DL,12101
2018,DL,12103
2018,AA,12104
2018,UA,12110
2018,AA,12112
2018,DL,12112
2018,AA,12113
2018,AA,12113
2018,AA,12113
2018,UA,12114
2018,DL,12115
2018,DL,12116
2018,AA,12116
2018,UA,12118
2018,AA,12118
2018,UA,12118
2018,UA,12122
2018,UA,12123
2018,UA,12124
2018,AA,12125
2018,AA,12125
2018,UA,12130
2018,AA,12132
2018,AA,12132
2018,AA,12139
2018,AA,12139
2018,DL,12143
2018,DL,12146
2018,DL,12154
2018,AA,12155
2018,UA,12157
2018,UA,12159
2018,DL,12161
2018,UA,12162
2018,AA,12163
2018,UA,12164
2018,UA,12167
2018,UA,12178
2018,DL,12178
2018,DL,12182
2018,AA,12182
2018,UA,12183
2018,AA,12185
2018,UA,12186
2018,UA,12186
2018,AA,12189
2018,UA,12194
2018,UA,12198
2018,UA,12199
2018,DL,12200
2018,UA,12202
2018,DL,12206
2018,UA,12219
2018,UA,12221
2018,DL,12222
2018,UA,12224
2018,AA,12226
2018,DL,12226
2018,DL,12227
2018,AA,12228
2018,DL,12229
2018,DL,12232
2018,DL,12238
2018,AA,12239
2018,UA,12240
2018,AA,12240
2018,DL,12242
2018,UA,12243
2018,UA,12244
2018,DL,12248
2018,AA,12248
2018,DL,12255
2018,UA,12258
2018,AA,12259
2018,AA,12259
2018,DL,12260
2018,AA,12263
2018,AA,12264
2018,AA,12264
2018,DL,12268
2018,DL,12272
2018,UA,12274
2018,UA,12277
2018,DL,12277
2018,AA,12279
2018,DL,12280
2018,AA,12282
2018,UA,12282
2018,DL,12282
2018,AA,12285
2018,AA,12286
2018,AA,12289
2018,UA,12289
2018,UA,12291
2018,DL,12293
2018,UA,12295
2018,UA,12296
2018,AA,12297
2018,UA,12299
2018,AA,12299
2018,AA,12299
2018,UA,12301
2018,DL,12302
2018,AA,12302
2018,AA,12304
2018,UA,12305
2018,DL,12309
2018,DL,12311
2018,DL,12311
2018,UA,12312
2018,UA,12313
2018,AA,12316
2018,AA,12317
2018,AA,12317
2018,UA,12322
2018,UA,12323
2018,UA,12323
2018,DL,12326
2018,UA,12326
2018,UA,12332
2018,AA,12332
2018,UA,12333
2018,DL,12335
2018,UA,12337
2018,AA,12337
2018,AA,12339
2018,UA,12340
2018,UA,12342
2018,UA,12347
2018,AA,12350
2018,UA,12350
2018,DL,12350
2018,AA,12353
2018,AA,12354
2018,UA,12354
2018,AA,12354
2018,AA,12357
2018,UA,12358
2018,AA,12360
2018,UA,12360
2018,UA,12360
2018,UA,12363
2018,UA,12364
2018,AA,12370
2018,AA,12371
2018,AA,12375
2018,AA,12377
2018,UA,12379
2018,DL,12380
2018,DL,12381
2018,DL,12388
2018,DL,12391
2018,DL,12393
2018,UA,12393
2018,UA,12394
2018,AA,12394
2018,DL,12397
2018,UA,12397
2018,UA,12398
2018,DL,12402
2018,DL,12407
2018,UA,12407
2018,DL,12413
2018,AA,12415
2018,UA,12418
2018,UA,12418
2018,AA,12421
2018,AA,12424
2018,UA,12426
2018,AA,12428
2018,UA,12430
2018,UA,12431
2018,DL,12431
2018,DL,12437
2018,DL,12438
2018,AA,12438
2018,AA,12439
2018,UA,12444
2018,AA,12445
2018,UA,12451
2018,UA,12451
2018,DL,12451
2018,UA,12454
2018,UA,12455
2018,UA,12455
2018,UA,12456
2018,UA,12456
2018,DL,12457
2018,UA,12458
2018,DL,12460
2018,DL,12460
2018,AA,12468
2018,AA,12472
2018,DL,12474
2018,UA,12475
2018,UA,12477
2018,AA,12492
2018,DL,12492
2018,DL,12493
2018,UA,12493
2018,DL,12496
2018,AA,12496
2018,UA,12500
2018,UA,12508
2018,DL,12508
2018,UA,12512
2018,UA,12513
2018,AA,12513
2018,UA,12516
2018,UA,12518
2018,AA,12519
2018,AA,12519
2018,DL,12521
2018,AA,12523
2018,DL,12525
2018,UA,12527
2018,UA,12531
2018,UA,12532
2018,AA,12540
2018,DL,12542
2018,UA,12542
2018,DL,12543
2018,AA,12548
2018,UA,12550
2018,UA,12554
2018,UA,12554
2018,UA,12558
2018,DL,12558
2018,AA,12560
2018,UA,12564
2018,AA,12572
2018,DL,12572
2018,AA,12572
2018,DL,12574
2018,DL,12575
2018,AA,12576
2018,AA,12585
2018,DL,12585
2018,UA,12586
2018,AA,12586
2018,DL,12588
2018,AA,12588
2018,UA,12591
2018,UA,12591
2018,DL,12596
2018,UA,12601
2018,AA,12601
2018,UA,12601
2018,AA,12604
2018,DL,12606
2018,AA,12608
2018,UA,12609
2018,AA,12610
2018,UA,12612
2018,AA,12617
2018,DL,12620
2018,UA,12621
2018,AA,12622
2018,UA,12622
2018,AA,12625
2018,AA,12625
2018,AA,12626
2018,DL,12629
2018,AA,12629
2018,AA,12631
2018,UA,12635
2018,UA,12635
2018,DL,12638
2018,DL,12639
2018,AA,12641
2018,UA,12644
2018,AA,12647
2018,DL,12650
2018,DL,12653
2018,UA,12657
2018,AA,12657
2018,DL,12657
2018,UA,12658
2018,AA,12660
2018,UA,12662
2018,UA,12662
2018,AA,12664
2018,DL,12664
2018,AA,12666
2018,DL,12667
2018,AA,12668
2018,AA,12668
2018,DL,12669
2018,AA,12670
2018,AA,12670
2018,AA,12672
2018,UA,12673
2018,UA,12681
2018,UA,12683
2018,UA,12683
2018,UA,12685
2018,AA,12686
2018,UA,12691
2018,AA,12691
2018,DL,12694
2018,AA,12697
2018,DL,12702
2018,AA,12702
2018,AA,12703
2018,AA,12704
2018,AA,12713
2018,AA,12713
2018,UA,12717
2018,UA,12720
2018,AA,12722
2018,UA,12728
2018,UA,12728
2018,UA,12730
2018,AA,12730
2018,UA,12730
2018,AA,12730
2018,AA,12731
2018,DL,12733
2018,DL,12735
2018,AA,12735
2018,UA,12736
2018,UA,12737
2018,DL,12737
2018,UA,12739
2018,UA,12743
2018,AA,12748
2018,DL,12756
2018,DL,12757
2018,UA,12758
2018,UA,12760
2018,DL,12761
2018,DL,12761
2018,UA,12764
2018,DL,12766
2018,DL,12766
2018,UA,12767
2018,AA,12768
2018,UA,12771
2018,UA,12778
2018,AA,12778
2018,DL,12783
2018,AA,12785
2018,AA,12785
2018,DL,12791
2018,AA,12801
2018,AA,12801
2018,AA,12806
2018,UA,12806
2018,AA,12813
2018,DL,12814
2018,DL,12822
2018,AA,12823
2018,AA,12827
2018,DL,12827
2018,AA,12828
2018,UA,12828
2018,AA,12829
2018,DL,12837
2018,DL,12838
2018,AA,12838
2018,DL,12842
2018,UA,12844
2018,DL,12847
2018,AA,12849
2018,DL,12850
2018,DL,12852
2018,DL,12853
2018,DL,12859
2018,UA,12867
2018,UA,12868
2018,UA,12871
2018,AA,12872
2018,AA,12873
2018,UA,12874
2018,UA,12876
2018,DL,12880
2018,DL,12883
2018,UA,12885
2018,AA,12885
2018,DL,12886
2018,AA,12888
2018,UA,12894
2018,UA,12895
2018,DL,12898
2018,UA,12900
2018,DL,12904
2018,DL,12909
2018,DL,12910
2018,UA,12913
2018,AA,12914
2018,UA,12915
2018,AA,12916
2018,UA,12916
2018,AA,12917
2018,DL,12921
2018,UA,12922
2018,AA,12922
2018,DL,12923
2018,DL,12927
2018,AA,12929
2018,AA,12931
2018,UA,12934
2018,UA,12934
2018,AA,12935
2018,DL,12937
2018,UA,12938
2018,AA,12938
2018,UA,12940
2018,AA,12941
2018,AA,12942
2018,DL,12944
2018,AA,12946
2018,UA,12946
2018,AA,12949
2018,DL,12949
2018,DL,12953
2018,DL,12958
2018,DL,12959
2018,UA,12961
2018,AA,12964
2018,DL,12965
2018,UA,12968
2018,AA,12968
2018,DL,12974
2018,UA,12975
2018,UA,12977
2018,AA,12982
2018,UA,12988
2018,UA,12989
2018,DL,12992
2018,DL,12992
2018,UA,12992
2018,AA,12994
2018,DL,12994
2018,AA,13009
2018,DL,13016
2018,UA,13019
2018,UA,13020
2018,UA,13022
2018,DL,13022
2018,DL,13026
2018,AA,13029
2018,UA,13031
2018,DL,13033
2018,AA,13035
2018,AA,13035
2018,UA,13045
2018,AA,13048
2018,DL,13050
2018,DL,13050
2018,AA,13052
2018,UA,13055
2018,AA,13057
2018,DL,13058
2018,UA,13059
2018,AA,13061
2018,UA,13062
2018,DL,13068
2018,DL,13068
2018,UA,13070
2018,UA,13073
2018,AA,13076
2018,DL,13077
2018,UA,13080
2018,DL,13092
2018,UA,13092
2018,DL,13097
2018,UA,13098
2018,AA,13101
2018,UA,13105
2018,AA,13105
2018,UA,13108
2018,AA,13109
2018,AA,13111
2018,AA,13111
2018,DL,13111
2018,DL,13112
2018,UA,13112
2018,DL,13114
2018,AA,13117
2018,AA,13121
2018,UA,13121
2018,UA,13124
2018,UA,13128
2018,DL,13133
2018,UA,13136
2018,DL,13138
2018,DL,13140
2018,DL,13141
2018,DL,13246
2018,AA,13148
2018,AA,13149
2018,UA,13150
2018,UA,13152
2018,DL,13153
2018,AA,13159
2018,UA,13159
2018,AA,13160
2018,UA,13160
2018,AA,13161
2018,AA,13162
2018,UA,13168
2018,DL,13171
2018,UA,13174
2018,DL,13177
2018,DL,13187
2018,AA,13192
2018,DL,13192
2018,DL,13193
2018,UA,13196
2018,UA,13197
2018,UA,13198
2018,UA,13206
2018,AA,13208
2018,DL,13209
2018,AA,13210
2018,UA,13211
2018,AA,13211
2018,UA,13212
2018,DL,13213
2018,AA,13215
2018,AA,13217
2018,UA,13221
2018,AA,13224
2018,DL,13226
2018,UA,13227
2018,AA,13228
2018,AA,13228
2018,AA,13230
2018,DL,13231
2018,UA,13235
2018,DL,13236
2018,UA,13240
2018,AA,13243
2018,UA,13243
2018,DL,13247
2018,AA,13252
2018,DL,13253
2018,UA,13256
2018,DL,13313
2018,AA,13260
2018,AA,13261
2018,AA,13267
2018,DL,13273
2018,AA,13273
2018,DL,13274
2018,AA,13275
2018,AA,13276
2018,UA,13280
2018,DL,13281
2018,UA,13283
2018,DL,13284
2018,UA,13288
2018,UA,13294
2018,UA,13297
2018,AA,13299
2018,UA,13302
2018,UA,13302
2018,AA,13313
2018,AA,13313
2018,DL,13318
2018,UA,13321
2018,DL,13325
2018,DL,13329
2018,AA,13329
2018,DL,13335
2018,AA,13335
2018,AA,13340
2018,AA,13342
2018,DL,13343
2018,UA,13347
2018,UA,13347
2018,UA,13351
2018,UA,13352
2018,DL,13357
2018,UA,13358
2018,AA,13360
2018,UA,13367
2018,AA,13372
2018,UA,13374
2018,UA,13383
2018,AA,13388
2018,AA,13390
2018,UA,13390
2018,UA,13391
2018,UA,13392
2018,AA,13393
2018,AA,13394
2018,UA,13402
2018,AA,13402
2018,AA,13408
2018,UA,13409
2018,DL,13412
2018,DL,13418
2018,DL,13426
2018,DL,13428
2018,DL,13434
2018,UA,13437
2018,AA,13440
2018,UA,13449
2018,AA,13449
2018,AA,13450
2018,DL,13451
2018,AA,13452
2018,DL,13454
2018,AA,13454
2018,UA,13456
2018,UA,13461
2018,UA,13462
2018,AA,13463
2018,UA,13473
2018,UA,13474
2018,DL,13475
2018,UA,13476
2018,DL,13481
2018,UA,13481
2018,DL,13482
2018,UA,13483
2018,DL,13486
2018,DL,13487
2018,DL,13488
2018,UA,13489
2018,DL,13490
2018,DL,13490
2018,AA,13492
2018,AA,13496
2018,UA,13498
2018,UA,13498
2018,AA,13505
2018,AA,13507
2018,AA,13511
2018,AA,13516
2018,AA,13526
2018,DL,13529
2018,UA,13532
2018,AA,13535
2018,AA,13536
2018,UA,13537
2018,DL,13538
2018,AA,13538
2018,DL,13541
2018,DL,13549
2018,DL,13549
2018,DL,13553
2018,UA,13556
2018,AA,13557
2018,AA,13559
2018,DL,13561
2018,DL,13565
2018,UA,13575
2018,DL,13577
2018,DL,13579
2018,AA,13580
2018,UA,13586
2018,DL,13586
2018,AA,13589
2018,UA,13590
2018,AA,13590
2018,AA,13594
2018,UA,13596
2018,AA,13601
2018,AA,13602
2018,AA,13603
2018,UA,13613
2018,UA,13615
2018,DL,13615
2018,UA,13619
2018,DL,13620
2018,UA,13621
2018,DL,13621
2018,UA,13622
2018,AA,13623
2018,UA,13626
2018,AA,13628
2018,UA,13628
2018,AA,13630
2018,UA,13630
2018,AA,13631
2018,UA,13635
2018,UA,13643
2018,AA,13643
2018,AA,13647
2018,UA,13651
2018,UA,13652
2018,UA,13659
2018,UA,13663
2018,DL,13663
2018,UA,13666
2018,UA,13672
2018,AA,13675
2018,DL,13683
2018,AA,13683
2018,UA,13686
2018,DL,13687
2018,UA,13689
2018,AA,13691
2018,UA,13691
2018,UA,13692
2018,UA,13692
2018,AA,13693
2018,UA,13697
2018,UA,13699
2018,UA,13704
2018,UA,13705
2018,UA,13710
2018,UA,13711
2018,AA,13713
2018,UA,13716
2018,UA,13720
2018,UA,13722
2018,AA,13728
2018,AA,13730
2018,UA,13731
2018,DL,13731
2018,UA,13733
2018,AA,13735
2018,DL,13740
2018,UA,13740
2018,UA,13741
2018,UA,13741
2018,AA,13748
2018,AA,13752
2018,AA,13753
2018,AA,13754
2018,UA,13754
2018,UA,13760
2018,AA,13761
2018,AA,13763
2018,DL,13764
2018,UA,13766
2018,UA,13771
2018,UA,13776
2018,UA,13780
2018,DL,13782
2018,AA,13784
2018,UA,13786
2018,DL,13847
2018,UA,13804
2018,UA,13804
2018,UA,13806
2018,AA,13807
2018,UA,13809
2018,UA,13811
2018,UA,13817
2018,UA,13819
2018,UA,13819
2018,UA,13821
2018,AA,13824
2018,UA,13824
2018,UA,13832
2018,DL,13834
2018,DL,13835
2018,UA,13839
2018,UA,13839
2018,AA,13839
2018,UA,13840
2018,UA,13841
2018,AA,13843
2018,UA,13847
2018,UA,13850
2018,DL,13852
2018,AA,13855
2018,UA,13856
2018,UA,13860
2018,UA,13860
2018,UA,13862
2018,AA,13863
2018,AA,13864
2018,UA,13865
2018,UA,13865
2018,UA,13867
2018,AA,13871
2018,AA,13874
2018,AA,13879
2018,AA,13879
2018,UA,13882
2018,UA,13882
2018,UA,13883
2018,AA,13886
2018,DL,13888
2018,UA,13889
2018,AA,13895
2018,UA,13902
2018,DL,13903
2018,DL,13904
2018,UA,13906
2018,DL,13910
2018,DL,13911
2018,AA,13914
2018,AA,13915
2018,UA,13916
2018,UA,13921
2018,DL,13921
2018,DL,13924
2018,UA,13925
2018,AA,13926
2018,AA,13928
2018,DL,13936
2018,AA,13941
2018,UA,13943
2018,UA,13943
2018,AA,13946
2018,UA,13948
2018,DL,13951
2018,UA,13954
2018,DL,13957
2018,AA,13958
2018,UA,13974
2018,DL,13974
2018,UA,13974
2018,UA,13976
2018,UA,13979
2018,AA,13979
2018,AA,13981
2018,UA,13984
2018,AA,13988
2018,UA,13989
2018,AA,13990
2018,UA,13995
2018,AA,13995
2018,UA,14004
2018,UA,14010
2018,UA,14012
2018,AA,14015
2018,AA,14017
2018,UA,14021
2018,UA,14022
2018,AA,14023
2018,AA,14025
2018,UA,14028
2018,DL,14028
2018,AA,14028
2018,AA,14029
2018,UA,14032
2018,AA,14034
2018,UA,14034
2018,AA,14034
2018,UA,14036
2018,AA,14037
2018,AA,14039
2018,UA,14039
2018,AA,14040
2018,AA,14047
2018,AA,14049
2018,AA,14049
2018,AA,14053
2018,UA,14055
2018,UA,14055
2018,AA,14057
2018,UA,14057
2018,AA,14058
2018,UA,14064
2018,AA,14067
2018,AA,14067
2018,AA,14070
2018,UA,14071
2018,AA,14071
2018,UA,14074
2018,UA,14075
2018,DL,14076
2018,AA,14079
2018,AA,14080
2018,AA,14081
2018,DL,14084
2018,UA,14089
2018,UA,14091
2018,AA,14098
2018,AA,14101
2018,DL,14103
2018,AA,14107
2018,DL,14108
2018,DL,14113
2018,UA,14118
2018,AA,14121
2018,UA,14127
2018,DL,14133
2018,UA,14133
2018,UA,14135
2018,AA,14135
2018,AA,14137
2018,UA,14139
2018,AA,14141
2018,UA,14144
2018,UA,14146
2018,AA,14149
2018,UA,14149
2018,AA,14152
2018,AA,14161
2018,UA,14161
2018,DL,14163
2018,AA,14168
2018,UA,14174
2018,AA,14177
2018,DL,14189
2018,AA,14198
2018,DL,14199
2018,UA,14199
2018,DL,14204
2018,DL,14208
2018,UA,14211
2018,UA,14211
2018,UA,14211
2018,UA,14214
2018,AA,14221
2018,DL,14223
2018,UA,14223
2018,UA,14225
2018,AA,14238
2018,UA,14238
2018,DL,14238
2018,UA,14241
2018,AA,14245
2018,DL,14247
2018,UA,14248
2018,AA,14251
2018,UA,14253
2018,UA,14267
2018,UA,14274
2018,UA,14278
2018,AA,14279
2018,DL,14279
2018,UA,14281
2018,UA,14286
2018,UA,14287
2018,DL,14287
2018,UA,14290
2018,AA,14291
2018,UA,14292
2018,AA,14293
2018,UA,14294
2018,UA,14297
2018,AA,14305
2018,DL,14313
2018,UA,14317
2018,AA,14327
2018,UA,14334
2018,AA,14335
2018,AA,14339
2018,DL,14346
2018,DL,14350
2018,AA,14351
2018,UA,14359
2018,AA,14361
2018,AA,14363
2018,UA,14370
2018,AA,14377
2018,DL,14380
2018,AA,14384
2018,UA,14386
2018,AA,14386
2018,AA,14388
2018,DL,14388
2018,UA,14394
2018,AA,14396
2018,UA,14398
2018,AA,14401
2018,UA,14402
2018,UA,14403
2018,UA,14406
2018,UA,14408
2018,UA,14409
2018,UA,14410
2018,UA,14410
2018,UA,14412
2018,DL,14461
2018,UA,14414
2018,AA,14415
2018,UA,14418
2018,UA,14419
2018,DL,14420
2018,DL,14426
2018,AA,14430
2018,AA,14434
2018,UA,14435
2018,AA,14440
2018,UA,14442
2018,AA,14444
2018,DL,14451
2018,AA,14454
2018,UA,14458
2018,AA,14458
2018,UA,14460
2018,DL,14463
2018,UA,14464
2018,DL,14466
2018,AA,14467
2018,UA,14469
2018,DL,14474
2018,DL,14477
2018,UA,14477
2018,AA,14482
2018,AA,14483
2018,AA,14489
2018,UA,14493
2018,UA,14499
2018,UA,14501
2018,UA,14508
2018,UA,14509
2018,DL,14514
2018,UA,14517
2018,DL,14520
2018,AA,14524
2018,DL,14525
2018,UA,14527
2018,UA,14529
2018,UA,14530
2018,UA,14532
2018,AA,14537
2018,DL,14542
2018,AA,14545
2018,UA,14547
2018,AA,14548
2018,DL,14549
2018,DL,14549
2018,AA,14553
2018,UA,14553
2018,AA,14553
2018,AA,14554
2018,UA,14555
2018,UA,14561
2018,AA,14563
2018,AA,14565
2018,AA,14567
2018,UA,14571
2018,UA,14575
2018,UA,14581
2018,AA,14582
2018,UA,14584
2018,AA,14592
2018,DL,14595
2018,UA,14596
2018,DL,14602
2018,AA,14605
2018,UA,14607
2018,AA,14608
2018,UA,14616
2018,UA,14618
2018,AA,14621
2018,UA,14622
2018,DL,14628
2018,AA,14629
2018,UA,14632
2018,AA,14633
2018,UA,14635
2018,UA,14646
2018,AA,14650
2018,AA,14653
2018,UA,14656
2018,UA,14658
2018,DL,14665
2018,AA,14668
2018,UA,14669
2018,DL,14669
2018,UA,14670
2018,AA,14681
2018,UA,14682
2018,DL,14690
2018,DL,14696
2018,UA,14697
2018,UA,14697
2018,UA,14699
2018,AA,14703
2018,AA,14706
2018,AA,14706
2018,UA,14709
2018,DL,14715
2018,DL,14716
2018,AA,14720
2018,UA,14721
2018,AA,14724
2018,UA,14727
2018,UA,14727
2018,DL,14730
2018,AA,14737
2018,AA,14741
2018,DL,14741
2018,DL,14742
2018,AA,14744
2018,UA,14744
2018,DL,14749
2018,AA,14758
2018,DL,14761
2018,AA,14761
2018,UA,14767
2018,UA,14773
2018,AA,14775
2018,AA,14776
2018,UA,14777
2018,DL,14787
2018,AA,14795
2018,UA,14797
2018,UA,14797
2018,AA,14800
2018,UA,14801
2018,UA,14802
2018,AA,14803
2018,UA,14803
2018,AA,14804
2018,UA,14813
2018,UA,14817
2018,UA,14821
2018,UA,14833
2018,DL,14840
2018,AA,14842
2018,UA,14854
2018,AA,14854
2018,DL,14860
2018,AA,14862
2018,UA,14862
2018,DL,14868
2018,DL,14870
2018,DL,14881
2018,UA,14884
2018,DL,14886
2018,AA,14890
2018,AA,14902
2018,AA,14909
2018,UA,14921
2018,UA,14924
2018,UA,14938
2018,UA,14938
2018,AA,14938
2018,AA,14943
2018,UA,14944
2018,UA,14945
2018,DL,14947
2018,AA,14951
2018,UA,14952
2018,DL,14956
2018,UA,14960
2018,AA,14961
2018,UA,14963
2018,UA,14967
2018,UA,14970
2018,UA,14977
2018,AA,14979
2018,UA,14979
2018,DL,14979
2018,UA,14982
2018,UA,14997
2018,DL,15009
2018,AA,15021
2018,UA,15025
2018,UA,15025
2018,AA,15025
2018,UA,15033
2018,AA,15036
2018,DL,15041
2018,UA,15042
2018,AA,15049
2018,UA,15052
2018,DL,15054
2018,DL,15067
2018,AA,15075
2018,UA,15079
2018,AA,15083
2018,UA,15085
2018,AA,15086
2018,DL,15098
2018,UA,15100
2018,UA,15101
2018,AA,15102
2018,DL,15104
2018,DL,15104
2018,AA,15108
2018,DL,15110
2018,AA,15122
2018,AA,15123
2018,UA,15127
2018,AA,15134
2018,UA,15136
2018,DL,15138
2018,UA,15140
2018,UA,15144
2018,AA,15151
2018,AA,15153
2018,UA,15155
2018,AA,15159
2018,UA,15163
2018,AA,15165
2018,UA,15171
2018,AA,15172
2018,AA,15172
2018,AA,15179
2018,DL,15184
2018,DL,15186
2018,UA,15187
2018,UA,15192
2018,UA,15209
2018,AA,15217
2018,AA,15217
2018,UA,15218
2018,DL,15220
2018,UA,15221
2018,UA,15222
2018,DL,15223
2018,AA,15230
2018,AA,15231
2018,UA,15232
2018,AA,15235
2018,DL,15246
2018,UA,15248
2018,UA,15271
2018,DL,15276
2018,DL,15281
2018,DL,15281
2018,AA,15283
2018,UA,15286
2018,DL,15292
2018,DL,15295
2018,AA,15304
2018,UA,15306
2018,AA,15307
2018,DL,15308
2018,AA,15312
2018,UA,15313
2018,DL,15315
2018,DL,15341
2018,AA,15353
2018,AA,15354
2018,AA,15363
2018,AA,15364
2018,AA,15373
2018,DL,15384
2018,AA,15388
2018,AA,15389
2018,UA,15398
2018,DL,15420
2018,AA,15420
2018,DL,15423
2018,UA,15423
2018,UA,15423
2018,AA,15424
2018,UA,15425
2018,UA,15428
2018,DL,15429
2018,UA,15431
2018,AA,15431
2018,AA,15432
2018,UA,15437
2018,UA,15441
2018,UA,15449
2018,AA,15449
2018,DL,15451
2018,AA,15458
2018,DL,15460
2018,UA,15466
2018,UA,15467
2018,AA,15469
2018,UA,15470
2018,AA,15472
2018,UA,15482
2018,DL,15483
2018,DL,15484
2018,AA,15485
2018,UA,15487
2018,DL,15490
2018,UA,15498
2018,AA,15499
2018,UA,15505
2018,DL,15510
2018,DL,15513
2018,UA,15513
2018,DL,15514
2018,UA,15514
2018,AA,15518
2018,DL,15520
2018,DL,15526
2018,AA,15537
2018,AA,15555
2018,UA,15557
2018,DL,15558
2018,DL,15563
2018,UA,15583
2018,DL,15584
2018,UA,15587
2018,AA,15588
2018,AA,15593
2018,AA,15603
2018,UA,15606
2018,AA,15624
2018,DL,15635
2018,DL,15646
2018,AA,15654
2018,DL,15657
2018,DL,15658
2018,AA,15661
2018,UA,15672
2018,UA,15673
2018,DL,15673
2018,DL,15678
2018,AA,15678
2018,DL,15681
2018,UA,15686
2018,AA,15691
2018,DL,15692
2018,DL,15692
2018,DL,15697
2018,AA,15697
2018,UA,15698
2018,AA,15702
2018,DL,15712
2018,AA,15717
2018,DL,15722
2018,DL,15736
2018,DL,15736
2018,AA,15744
2018,DL,15746
2018,DL,15747
2018,DL,15748
2018,DL,15751
2018,DL,15760
2018,UA,15765
2018,DL,15765
2018,AA,15777
2018,DL,15777
2018,DL,15795
2018,AA,15803
2018,UA,15804
2018,AA,15811
2018,DL,15819
2018,DL,15826
2018,AA,15831
2018,DL,15832
2018,UA,15841
2018,AA,15858
2018,AA,15872
2018,UA,15877
2018,AA,15877
2018,DL,15887
2018,DL,15888
2018,DL,15896
2018,AA,15896
2018,DL,15910
2018,DL,15910
2018,AA,15914
2018,AA,15914
2018,DL,15917
2018,DL,15922
2018,UA,15931
2018,DL,15938
2018,AA,15940
2018,UA,15943
2018,AA,15945
2018,DL,15951
2018,DL,15961
2018,DL,15967
2018,DL,15970
2018,DL,15973
2018,AA,15996
2018,DL,16003
2018,UA,16005
2018,DL,16023
2018,DL,16029
2018,DL,16037
2018,UA,16037
2018,DL,16038
2018,AA,16038
2018,UA,16045
2018,AA,16052
2018,DL,16055
2018,DL,16059
2018,AA,16064
2018,DL,16068
2018,DL,16069
2018,DL,16073
2018,DL,16085
2018,AA,16087
2018,DL,16096
2018,AA,16100
2018,DL,16103
2018,AA,16104
2018,AA,16113
2018,DL,16122
2018,UA,16124
2018,DL,16128
2018,DL,16133
2018,DL,16136
2018,DL,16141
2018,DL,16141
2018,DL,16150
2018,DL,16154
2018,AA,16156
2018,UA,16158
2018,AA,16161
2018,AA,16162
2018,DL,16166
2018,AA,16174
2018,UA,16174
2018,DL,16184
2018,AA,16194
2018,UA,16197
2018,AA,16201
2018,DL,16218
2018,AA,16236
2018,AA,16248
2018,AA,16248
2018,DL,16253
2018,DL,16261
2018,DL,16265
2018,AA,16266
2018,DL,16266
2018,UA,16267
2018,DL,16270
2018,DL,16271
2018,DL,16279
2018,AA,16282
2018,AA,16286
2018,UA,16287
2018,AA,16299
2018,UA,16311
2018,AA,16317
2018,DL,16328
2018,UA,16333
2018,AA,16369
2018,AA,16379
2018,UA,16380
2018,AA,16385
2018,AA,16403
2018,DL,16406
2018,DL,16410
2018,AA,16412
2018,AA,16413
2018,UA,16419
2018,DL,16421
2018,UA,16430
2018,AA,16436
2018,DL,16437
2018,DL,16443
2018,DL,16444
2018,UA,16454
2018,DL,16455
2018,UA,16460
2018,DL,16461
2018,DL,16461
2018,DL,16462
2018,DL,16476
2018,DL,16482
2018,DL,16483
2018,DL,16486
2018,DL,16510
2018,DL,16517
2018,AA,16517
2018,AA,16518
2018,DL,16521
2018,DL,16528
2018,DL,16548
2018,DL,16553
2018,DL,16560
2018,DL,16577
2018,DL,16582
2018,UA,16591
2018,DL,16592
2018,DL,16596
2018,DL,16600
2018,DL,16604
2018,UA,16611
2018,UA,16617
2018,AA,16619
2018,AA,16629
2018,DL,16633
2018,DL,16633
2018,DL,16646
2018,UA,16661
2018,UA,16663
2018,DL,16668
2018,DL,16678
2018,AA,16692
2018,AA,16702
2018,DL,16703
2018,AA,16704
2018,DL,16707
2018,DL,16709
2018,AA,16712
2018,DL,16712
2018,AA,16721
2018,UA,16731
2018,DL,16734
2018,DL,16737
2018,UA,16740
2018,AA,16749
2018,DL,16771
2018,UA,16792
2018,DL,16793
2018,DL,16795
2018,DL,16809
2018,DL,16818
2018,DL,16827
2018,AA,16830
2018,AA,16832
2018,UA,16835
2018,AA,16851
2018,DL,16858
2018,DL,16861
2018,DL,16874
2018,DL,16908
2018,UA,16913
2018,AA,16932
2018,DL,16937
2018,UA,16943
2018,DL,16944
2018,DL,16953
2018,UA,16967
2018,UA,16973
2018,DL,16975
2018,DL,16994
2018,AA,16996
2018,DL,16996
2018,AA,16998
2018,AA,17012
2018,AA,17017
2018,DL,17022
2018,DL,17024
2018,AA,17027
2018,DL,17041
2018,DL,17067
2018,UA,17071
2018,UA,17072
2018,UA,17080
2018,UA,17085
2018,AA,17094
2018,AA,17097
2018,DL,17099
2018,AA,17106
2018,AA,17110
2018,DL,17124
2018,UA,17127
2018,UA,17130
2018,UA,17134
2018,AA,17138
2018,UA,17139
2018,UA,17152
2018,DL,17161
2018,AA,17163
2018,UA,17167
2018,DL,17179
2018,UA,17182
2018,DL,17184
2018,UA,17197
2018,DL,17198
2018,DL,17200
2018,AA,17214
