Year,Carrier,Total
2015,DL,42689
2015,DL,16230
2015,DL,3208
2015,SY,3729
2015,FI,5644
2015,DL,12704
2015,DL,15411
2015,SY,117
2015,AC,92
2015,DL,6253
2015,9E,4579
2015,DL,43
2015,OO,5286
2015,9E,34
2015,9E,5161
2015,EV,2029
2015,CP,7802
2015,DL,134
2015,OO,4258
2015,9E,9771
2015,09Q,49
2015,DL,434
2015,9E,70
2015,CP,7465
2015,DL,6883
2015,OO,4640
2015,QK,8053
2015,9E,15325
2015,EV,147
2015,CP,61
2015,13Q,19
2015,GL,317
2015,20Q,155
2015,CM,2198
2015,QK,4193
2015,WS,1359
2015,SY,289
2015,SY,289
2015,DY,6486
2015,Y4,1015
2015,Y4,10383
2015,Y4,2212
2015,DY,3116
2015,Y4,1278
2015,14Q,10
2015,GBQ,3
2015,WS,9016
2015,RV,5332
2015,AC,561
2015,UA,130
2015,AM,4680
2015,Y4,3772
2015,AM,70
2015,1XQ,3
2015,RJ,7984
2015,KL,13420
2015,UA,9732
2015,SK,12040
2015,UA,271
2015,EY,19193
2015,UA,12002
2015,AF,8493
2015,DL,1873
2015,AA,9201
2015,UA,12554
2015,AA,6908
2015,UA,13752
2015,F9,6766
2015,SK,12603
2015,UA,192
2015,AI,14360
2015,QR,18163
2015,EI,25322
2015,AA,7779
2015,LH,6713
2015,AA,6647
2015,EK,11600
2015,UA,815
2015,AZ,3306
2015,AA,8467
2015,LH,27329
2015,UA,26344
2015,AM,7602
2015,Y4,2536
2015,UA,12468
2015,AY,3360
2015,CX,14988
2015,UA,14253
2015,KE,13005
2015,OZ,9349
2015,TK,17621
2015,TK,17621
2015,BA,32924
2015,VS,4347
2015,AA,33919
2015,UA,21319
2015,SVW,4
2015,IB,14739
2015,AA,9575
2015,UA,268
2015,AM,18037
2015,AA,6170
2015,UA,7461
2015,Y4,6478
2015,AM,224
2015,OO,6996
2015,LH,15719
2015,UA,14064
2015,OO,91
2015,15Q,2
2015,JL,12722
2015,NH,20856
2015,AA,12365
2015,UA,15319
2015,AA,11640
2015,UA,13381
2015,HU,5856
2015,CM,6062
2015,UA,795
2015,F9,3952
2015,AA,11386
2015,UA,15864
2015,AS,1150
2015,UA,1810
2015,TA,3599
2015,AA,1490
2015,UA,1815
2015,AB,12875
2015,OS,11309
2015,LO,10124
2015,OO,7274
2015,MQ,4298
2015,OO,6900
2015,EV,5294
2015,S5,204
2015,EV,4934
2015,OO,18334
2015,EV,1824
2015,S5,2540
2015,G7,3048
2015,KV,17024
2015,UA,24287
2015,OO,8148
2015,09Q,91
2015,EV,4539
2015,UA,304
2015,WS,4537
2015,OO,10317
2015,S5,3052
2015,AC,5642
2015,UA,19026
2015,OO,4857
2015,EV,4750
2015,MQ,19430
2015,S5,3253
2015,G7,845
2015,13Q,6
2015,KV,20865
2015,LX,17536
2015,24Q,3
2015,AA,143
2015,14Q,16
2015,AA,107
2015,LDM,4
2015,B6,89
2015,UP,2107
2015,AC,363
2015,15Q,2
2015,DL,14349
2015,DE,932
2015,Y4,3054
2015,FI,1598
2015,DL,8411
2015,14Q,2
2015,AC,43
2015,QX,6330
2015,QK,9839
2015,14Q,8
2015,QK,3495
2015,AA,8713
2015,AA,5962
2015,AA,2942
2015,AA,14358
2015,AA,5952
2015,AA,6537
2015,AA,11422
2015,AA,13408
2015,F9,7617
2015,QR,11297
2015,AA,11086
2015,AA,14491
2015,WG,1550
2015,LH,13951
2015,AA,10623
2015,AA,3644
2015,BA,22954
2015,DL,2138
2015,AA,17407
2015,AA,4515
2015,AA,12693
2015,AA,11227
2015,AA,6159
2015,F9,539
2015,AA,11876
2015,AA,3403
2015,YX,156
2015,AA,754
2015,AA,8777
2015,F9,2181
2015,AA,1711
2015,AA,14205
2015,AA,14496
2015,YX,7101
2015,ZW,4806
2015,ZW,4189
2015,ZW,13361
2015,ZW,8872
2015,YX,6358
2015,KV,10394
2015,AA,10937
2015,AA,1378
2015,YV,7383
2015,Y4,2444
2015,OO,2437
2015,BA,19228
2015,AA,8709
2015,AA,5656
2015,WN,58
2015,AA,12323
2015,AA,24447
2015,AA,5928
2015,WS,7066
2015,WS,177
2015,WS,540
2015,AC,47
2015,AA,13773
2015,WS,1925
2015,WS,732
2015,WS,476
2015,AA,5956
2015,WS,13549
2015,WS,3344
2015,GL,605
2015,RV,10881
2015,AC,61
2015,DL,2634
2015,WG,1225
2015,AC,99
2015,PD,2323
2015,AC,56
2015,AC,41
2015,QK,5781
2015,GL,55
2015,PH,5609
2015,14Q,4
2015,WS,4040
2015,WS,4024
2015,14Q,16
2015,WS,10865
2015,WS,477
2015,17Q,5
2015,VR,689
2015,0Q,1
2015,15Q,2
2015,0Q,3
2015,AA,9745
2015,ZX,6468
2015,UA,161
2015,UA,143
2015,WN,27
2015,Y4,2130
2015,RV,95
2015,ZX,1135
2015,SY,671
2015,AB,7192
2015,AA,153
2015,WS,175
2015,AC,3712
2015,WS,5874
2015,BA,15214
2015,Y4,2205
2015,JL,9807
2015,AS,2724
2015,K5,97
2015,AS,16395
2015,NK,3390
2015,14Q,8
2015,WS,5650
2015,RV,7322
2015,EV,40
2015,MQ,41
2015,OO,28
2015,WN,638
2015,UA,56
2015,Y4,1904
2015,4O,1872
2015,09Q,105
2015,WN,5113
2015,5D,5482
2015,4O,12177
2015,5D,2307
2015,OO,70
2015,CP,57
2015,4O,3213
2015,MQ,27
2015,MQ,35
2015,09Q,105
2015,UA,172
2015,WN,141
2015,EV,46
2015,4O,720
2015,AA,123
2015,YV,61
2015,0UQ,18
2015,14Q,3
2015,13Q,11
2015,DL,24609
2015,DL,14739
2015,EK,18893
2015,LH,17227
2015,DE,3865
2015,DL,10313
2015,5Y,11
2015,KE,8257
2015,DL,11274
2015,OZ,10856
2015,FI,10552
2015,BA,21978
2015,DL,7810
2015,X9,469
2015,DL,13444
2015,NH,9068
2015,X9,455
2015,DL,11168
2015,HU,9141
2015,DL,10217
2015,HU,4918
2015,AS,3106
2015,AS,4889
2015,BR,14469
2015,QX,6222
2015,OO,3324
2015,QX,7234
2015,QX,23388
2015,QK,10330
2015,OO,10177
2015,CP,3385
2015,QX,8527
2015,QK,2853
2015,OO,9237
2015,QX,15654
2015,AC,6790
2015,OR,3340
2015,BY,2535
2015,BY,2030
2015,PY,149
2015,BY,1496
2015,BY,7037
2015,BY,6882
2015,BY,2307
2015,NLQ,68
2015,NZ,17084
2015,KL,20980
2015,EY,10870
2015,CZ,6473
2015,AF,29143
2015,UA,10838
2015,UA,8063
2015,VX,1168
2015,SK,13326
2015,UA,4794
2015,EI,13488
2015,EK,20702
2015,LH,29303
2015,UA,34272
2015,AM,4543
2015,AS,141
2015,SQ,14023
2015,CX,32980
2015,UA,19727
2015,JL,11614
2015,UA,11462
2015,KE,12792
2015,SQ,13184
2015,UA,20584
2015,OZ,15825
2015,TK,17562
2015,TK,17562
2015,UA,11150
2015,VJT,10
2015,BA,42582
2015,VS,27202
2015,UA,24587
2015,VJT,4
2015,AM,15033
2015,UA,13116
2015,PR,17396
2015,LH,16421
2015,CX,254
2015,NH,13292
2015,UA,17972
2015,CA,16828
2015,UA,17671
2015,CM,6688
2015,MU,10956
2015,UA,18106
2015,AS,10773
2015,UA,2206
2015,VX,831
2015,TA,8588
2015,AS,6341
2015,UA,8516
2015,VX,4254
2015,UA,12262
2015,CI,16963
2015,UA,14685
2015,BR,31354
2015,CZ,4991
2015,OO,7632
2015,AC,11929
2015,UA,20773
2015,WS,104
2015,OO,2558
2015,RV,24239
2015,WS,7162
2015,OO,11923
2015,OO,2719
2015,AC,40271
2015,LX,12578
2015,2KQ,26
2015,KV,54
2015,VJT,3
2015,15Q,2
2015,0WQ,11
2015,AS,4656
2015,Y4,8511
2015,0RQ,2
2015,NH,8117
2015,HU,5629
2015,AS,7626
2015,DL,47
2015,PP,4
2015,04Q,18
2015,AV,3475
2015,Y4,1217
2015,SEB,1542
2015,AAT,142
2015,9K,3078
2015,SEB,2417
2015,SEB,278
2015,3SD,311
2015,DE,1867
2015,UX,3751
2015,SEB,374
2015,04Q,43
2015,SEB,349
2015,3SD,430
2015,CM,9189
2015,SEB,514
2015,GL,144
2015,B6,6568
2015,EE,144
2015,04Q,427
2015,SEB,823
2015,B6,15443
2015,SEB,1111
2015,B6,3938
2015,SEB,572
2015,B6,4771
2015,9K,469
2015,WS,1348
2015,DL,8683
2015,DL,11870
2015,DL,2315
2015,DL,198
2015,OO,561
2015,DL,5009
2015,DL,904
2015,OO,1665
2015,DL,1348
2015,OO,503
2015,OO,141
2015,CP,3617
2015,OO,5864
2015,13Q,6
2015,AM,6324
2015,Y4,5079
2015,AM,220
2015,WN,5545
2015,WN,5593
2015,AS,1642
2015,WN,8109
2015,AS,3312
2015,WS,6161
2015,13Q,7
2015,3U,4895
2015,OZ,18246
2015,UA,155
2015,UA,118
2015,DL,9347
2015,UA,139
2015,MU,7285
2015,OZ,2175
2015,3U,8356
2015,AA,133
2015,AA,144
2015,DL,147
2015,AC,527
2015,13Q,14
2015,RV,633
2015,F9,6235
2015,F9,1328
2015,09Q,50
2015,09Q,49
2015,QK,3991
2015,AAT,78
2015,AA,171
2015,AA,136
2015,UA,129
2015,ZX,1212
2015,VJT,2
2015,1UQ,7
2015,VJT,3
2015,17Q,2
2015,15Q,2
2015,17Q,3
2015,0Q,1
2015,VJT,1
2015,GBQ,3
2015,VJT,4
2015,1XQ,3
2015,CAZ,1
2015,VJT,9
2015,0RQ,3
2015,VJT,3
2015,SVW,4
2015,0BQ,2
2015,VJT,2
2015,LDM,2
2015,0Q,3
2015,15Q,3
2015,0RQ,6
2015,VJT,5
2015,VJT,7
2015,15Q,2
2015,15Q,5
2015,0WQ,8
2015,24Q,6
2015,PPQ,9
2015,13Q,11
2015,GBQ,2
2015,CAZ,2
2015,UA,156
2015,NK,161
2015,LH,9987
2015,KX,3024
2015,AA,1244
2015,WL,142
2015,B6,1715
2015,BA,14404
2015,CM,2564
2015,B6,891
2015,WS,5307
2015,RV,9511
2015,8R,6069
2015,YV,62
2015,15Q,1
2015,14Q,2
2015,KAH,3
2015,KAH,5
2015,ZX,7
2015,YX,90
2015,FCQ,109
2015,1AQ,18
2015,UA,163
2015,UA,139
2015,ZW,15
2015,ZX,5
2015,PPQ,8
2015,EV,35
2015,1BQ,443
2015,14Q,5
2015,CI,3629
2015,24Q,2
2015,KL,25541
2015,DL,32162
2015,DL,1530
2015,WN,1284
2015,DL,10260
2015,DL,4283
2015,DL,1875
2015,EV,3423
2015,DL,9578
2015,DL,2710
2015,DL,5383
2015,DL,12527
2015,DL,11149
2015,DL,854
2015,AF,33760
2015,DL,15666
2015,WN,8611
2015,DL,53782
2015,DL,7101
2015,EV,487
2015,DL,5351
2015,DL,15065
2015,DL,12031
2015,DL,11339
2015,DL,948
2015,EV,2478
2015,LH,9775
2015,DL,11704
2015,DL,10036
2015,DL,10077
2015,DL,957
2015,EV,1271
2015,DL,13981
2015,DL,24952
2015,DL,14795
2015,KE,18068
2015,DL,14519
2015,DL,4907
2015,BA,10602
2015,VS,11563
2015,DL,16521
2015,DL,13260
2015,DL,13389
2015,DL,10315
2015,DL,6103
2015,DL,7886
2015,WN,2387
2015,DL,27969
2015,DL,34413
2015,DL,8649
2015,EV,9665
2015,DL,10652
2015,WN,180
2015,DL,25727
2015,DL,17111
2015,DL,5892
2015,DL,8061
2015,DL,8666
2015,WN,6732
2015,DL,24086
2015,DL,8072
2015,DL,1870
2015,DL,7968
2015,DL,7502
2015,DL,11497
2015,DL,8940
2015,DL,5860
2015,DL,22468
2015,DL,1120
2015,DL,7285
2015,DL,8553
2015,DL,6679
2015,DL,9558
2015,DL,8265
2015,DL,285
2015,EV,324
2015,DL,6318
2015,9E,1373
2015,EV,8941
2015,QK,9675
2015,9E,2953
2015,EV,26565
2015,WN,5540
2015,UA,406
2015,BA,8574
2015,VW,237
2015,OO,140
2015,FCQ,1046
2015,FCQ,112
2015,FCQ,320
2015,FCQ,328
2015,13Q,3
2015,DL,1310
2015,B6,165
2015,ZX,892
2015,ZX,1657
2015,09Q,42
2015,0WQ,10
2015,KAH,56
2015,14Q,91
2015,UA,123
2015,US,440
2015,UA,318
2015,UA,795
2015,UA,159
2015,US,437
2015,AA,780
2015,UA,486
2015,US,280
2015,US,164
2015,UA,159
2015,US,185
2015,UA,294
2015,UA,284
2015,UA,300
2015,AA,320
2015,UA,164
2015,AA,155
2015,UA,159
2015,UA,268
2015,YX,384
2015,YX,115
2015,YX,89
2015,OO,41
2015,14Q,1
2015,DL,1095
2015,13Q,5
2015,DL,41
2015,AC,48
2015,ZX,3003
2015,13Q,4
2015,DL,14343
2015,US,152
2015,B6,11316
2015,DL,4132
2015,AF,13161
2015,DL,1650
2015,US,1295
2015,B6,3871
2015,EI,15965
2015,EK,19067
2015,AZ,3365
2015,LH,13546
2015,B6,1117
2015,17Q,2
2015,TK,13339
2015,FI,9305
2015,BA,38642
2015,VS,10434
2015,DL,5545
2015,B6,1212
2015,US,1184
2015,B6,1294
2015,LH,9350
2015,B6,1629
2015,JL,9232
2015,S4,4483
2015,HU,7525
2015,DL,1129
2015,US,1088
2015,B6,2020
2015,B6,1316
2015,CM,6287
2015,US,1154
2015,B6,2960
2015,VR,2092
2015,B6,7213
2015,EI,4927
2015,B6,5052
2015,B6,2291
2015,B6,1172
2015,QK,2531
2015,QK,1396
2015,09Q,87
2015,PD,8117
2015,QK,6493
2015,AC,3151
2015,DL,43
2015,13Q,2
2015,KV,16943
2015,LX,10286
2015,XP,290
2015,09Q,917
2015,0JQ,407
2015,09Q,15
2015,FCQ,120
2015,XP,165
2015,0JQ,491
2015,PD,329
2015,EV,50
2015,WG,742
2015,DL,44
2015,0WQ,2
2015,WN,6978
2015,UA,138
2015,WN,14806
2015,AM,1586
2015,XP,863
2015,15Q,1
2015,BA,8306
2015,WN,12553
2015,WN,5657
2015,WN,8897
2015,XP,855
2015,WG,152
2015,GL,334
2015,QK,4145
2015,CP,142
2015,UA,150
2015,LY,147
2015,09Q,128
2015,09Q,122
2015,AA,161
2015,YX,40
2015,0CQ,4
2015,DL,230
2015,AA,216
2015,0WQ,8
2015,KL,27227
2015,DL,32410
2015,DL,915
2015,DL,9852
2015,DL,5496
2015,DL,1579
2015,EV,3560
2015,DL,9039
2015,DL,1322
2015,DL,5639
2015,DL,3482
2015,DL,6756
2015,DL,895
2015,AF,34976
2015,DL,23161
2015,WN,6354
2015,DL,40298
2015,DL,1054
2015,EV,3153
2015,DL,6732
2015,DL,8230
2015,DL,12818
2015,DL,11719
2015,DL,1050
2015,EV,1875
2015,LH,9733
2015,DL,13780
2015,DL,7820
2015,DL,7446
2015,EV,1529
2015,DL,11933
2015,DL,16070
2015,DL,13790
2015,KE,14586
2015,DL,15097
2015,DL,4969
2015,BA,11206
2015,VS,11906
2015,DL,17406
2015,DL,10981
2015,DL,7909
2015,DL,8951
2015,DL,6751
2015,VS,11966
2015,DL,25186
2015,DL,34170
2015,DL,6715
2015,EV,9900
2015,DL,13186
2015,DL,21847
2015,DL,16500
2015,DL,5791
2015,DL,6100
2015,EV,508
2015,DL,148
2015,DL,7249
2015,WN,6547
2015,DL,18323
2015,DL,4183
2015,DL,1127
2015,DL,6523
2015,DL,6667
2015,DL,9556
2015,DL,6959
2015,DL,3046
2015,DL,15342
2015,DL,714
2015,DL,9960
2015,DL,4159
2015,DL,5629
2015,DL,8736
2015,DL,5896
2015,DL,170
2015,DL,6067
2015,EV,10926
2015,DL,29466
2015,QK,10547
2015,9E,438
2015,EV,4106
2015,AF,264
2015,UA,1787
2015,F9,2393
2015,F9,1528
2015,AF,264
2015,DL,38
2015,QK,5037
2015,WN,6502
2015,UA,453
2015,BA,9817
2015,UA,151
2015,0RQ,3
2015,OO,63
2015,UA,145
2015,WN,523
2015,QK,3153
2015,0RQ,4
2015,EV,45
2015,13Q,6
2015,09Q,513
2015,09Q,104
2015,09Q,30
2015,09Q,319
2015,13Q,2
2015,GL,87
2015,13Q,20
2015,ZX,1034
2015,ZX,2184
2015,09Q,49
2015,09Q,51
2015,13Q,7
2015,KAH,9
2015,SVW,2
2015,0WQ,11
2015,14Q,71
2015,14Q,6
2015,KAH,2
2015,14Q,2
2015,ZX,9
2015,US,1045
2015,US,10971
2015,US,1136
2015,US,1100
2015,5Y,869
2015,US,31037
2015,09Q,238
2015,7I,992
2015,US,1181
2015,US,332
2015,OH,1255
2015,US,10117
2015,US,9927
2015,US,3664
2015,US,17914
2015,US,1514
2015,US,24067
2015,US,6128
2015,LH,6624
2015,US,11414
2015,US,10549
2015,US,19350
2015,US,1007
2015,US,6772
2015,US,1431
2015,US,12463
2015,US,2090
2015,ZW,2681
2015,ZW,2425
2015,DL,35
2015,ZW,2297
2015,QK,2669
2015,YX,10259
2015,0CQ,2
2015,DL,210
2015,15Q,2
2015,0CQ,2
2015,1UQ,5
2015,SY,609
2015,SY,232
2015,SY,457
2015,DL,1340
2015,GL,53
2015,NLQ,5
2015,GL,53
2015,QK,3929
2015,NLQ,97
2015,AC,51
2015,AC,40
2015,ZX,4493
2015,KV,89
2015,CP,67
2015,AA,87
2015,13Q,5
2015,DL,14454
2015,B6,8943
2015,DL,6057
2015,13Q,3
2015,2AQ,6
2015,B6,1036
2015,AF,13967
2015,DL,6975
2015,B6,5320
2015,B6,130
2015,EI,28148
2015,EK,21551
2015,AZ,7729
2015,LH,10955
2015,B6,966
2015,TK,9976
2015,TK,9976
2015,FI,11593
2015,WW,6791
2015,2AQ,6
2015,BA,42129
2015,VS,9319
2015,DL,6451
2015,B6,860
2015,0RQ,5
2015,B6,1031
2015,AM,4539
2015,LH,9661
2015,B6,901
2015,15Q,3
2015,JL,8996
2015,S4,5121
2015,HU,5564
2015,B6,1069
2015,B6,919
2015,CM,5651
2015,B6,1904
2015,HU,3340
2015,B6,7027
2015,EI,6543
2015,1UQ,7
2015,B6,2625
2015,B6,1031
2015,LY,4139
2015,B6,913
2015,QK,3061
2015,QK,1363
2015,PD,14820
2015,AC,44
2015,QK,7910
2015,13Q,16
2015,AC,2289
2015,09Q,49
2015,13Q,28
2015,KV,7790
2015,LX,9539
2015,09Q,428
2015,09Q,560
2015,AA,154
2015,AC,52
2015,0WQ,2
2015,0WQ,6
2015,WN,6693
2015,WN,13227
2015,XP,799
2015,GL,330
2015,WN,135
2015,WW,6672
2015,BA,8752
2015,WN,704
2015,WN,13513
2015,WN,6273
2015,WN,8296
2015,XP,455
2015,23Q,516
2015,WN,945
2015,WN,5416
2015,AA,408
2015,QK,3706
2015,ZX,2406
2015,13Q,6
2015,15Q,4
2015,EV,66
2015,AF,224
2015,UA,1628
2015,F9,5602
2015,DL,124
2015,F9,1075
2015,EV,2
2015,DL,49
2015,QK,4112
2015,AMQ,76
2015,AA,721
2015,AA,8187
2015,AA,810
2015,AA,22816
2015,7I,361
2015,AA,1608
2015,OH,721
2015,AA,9526
2015,AA,8841
2015,AA,19983
2015,AA,736
2015,AA,19246
2015,AA,3969
2015,LH,5180
2015,AA,7734
2015,AA,8851
2015,AA,16843
2015,AA,174
2015,AA,913
2015,AA,818
2015,AA,790
2015,AA,9706
2015,UA,86
2015,AA,1015
2015,ZW,2262
2015,DL,96
2015,ZW,2297
2015,ZX,3434
2015,YX,8571
2015,AC,49
2015,NLQ,101
2015,QK,27
2015,QK,3733
2015,AC,45
2015,DL,7117
2015,WG,1375
2015,WG,1253
2015,ZX,3399
2015,9E,1704
2015,WG,305
2015,AC,46
2015,DL,48
2015,AC,47
2015,AC,41
2015,DL,48
2015,09Q,49
2015,B6,4293
2015,QK,2827
2015,QK,4098
2015,ZW,3489
2015,YX,409
2015,KV,4343
2015,WN,8457
2015,UA,15591
2015,F9,17812
2015,Y4,923
2015,LH,13511
2015,Y4,2307
2015,FI,5649
2015,BA,11263
2015,UA,715
2015,UA,9136
2015,WN,6579
2015,UA,6285
2015,F9,4594
2015,WN,7016
2015,UA,4864
2015,F9,3441
2015,UA,141
2015,OO,6195
2015,S5,501
2015,UA,9444
2015,OO,2205
2015,AC,86
2015,OO,4484
2015,AC,88
2015,UA,4587
2015,OO,5692
2015,S5,1961
2015,AC,8261
2015,UA,198
2015,OO,2985
2015,G7,2691
2015,MQ,4527
2015,EY,5278
2015,AA,453
2015,YV,8417
2015,AA,5299
2015,AA,5723
2015,AA,8675
2015,AA,41183
2015,NK,1707
2015,SY,3741
2015,MQ,3950
2015,AA,7303
2015,QR,14876
2015,EK,19101
2015,AA,10831
2015,LH,7077
2015,AA,8100
2015,AA,930
2015,AA,13114
2015,Y4,3066
2015,AA,13177
2015,AA,9450
2015,AA,15836
2015,KE,6843
2015,AA,12278
2015,BA,15436
2015,AA,29232
2015,AA,7774
2015,AA,3109
2015,AA,9567
2015,AA,5501
2015,AA,35081
2015,5D,9237
2015,AA,831
2015,MQ,2035
2015,AA,6323
2015,YV,14154
2015,MQ,2414
2015,AA,615
2015,JL,263
2015,AA,26074
2015,MQ,1991
2015,AA,8592
2015,AA,631
2015,AA,1640
2015,AA,10201
2015,AA,14571
2015,AA,667
2015,TA,2924
2015,AA,5592
2015,AA,10503
2015,AA,21855
2015,AA,8005
2015,YV,5672
2015,QF,15319
2015,MQ,2113
2015,AA,3113
2015,AA,5035
2015,AA,13498
2015,AA,9835
2015,AA,15961
2015,KV,3466
2015,AA,700
2015,YV,6776
2015,09Q,15
2015,RJ,1336
2015,KL,262
2015,DL,36817
2015,AF,10359
2015,DL,14753
2015,DL,290
2015,DL,9422
2015,NK,4804
2015,LH,9425
2015,DL,9878
2015,DL,4431
2015,DL,14080
2015,VS,5895
2015,DL,8311
2015,DL,1057
2015,DL,5564
2015,DL,813
2015,CP,2650
2015,DL,4490
2015,DL,16237
2015,DL,8716
2015,DL,12362
2015,DL,306
2015,EV,45
2015,S5,4764
2015,13Q,1
2015,9E,4629
2015,EV,7459
2015,DL,5238
2015,QK,2431
2015,ZX,815
2015,9E,4795
2015,EV,8664
2015,09Q,53
2015,09Q,145
2015,09Q,1045
2015,09Q,142
2015,DL,7056
2015,UA,9412
2015,UA,2491
2015,SK,14245
2015,UA,14450
2015,UA,7723
2015,UA,2686
2015,UA,5430
2015,UA,7238
2015,UA,6137
2015,AI,15243
2015,UA,13658
2015,UA,1065
2015,UA,12360
2015,9W,12813
2015,DL,6433
2015,UA,11695
2015,B0,2900
2015,UA,23748
2015,SK,12701
2015,PBQ,876
2015,UA,14277
2015,UA,9188
2015,LH,6006
2015,UA,9256
2015,LS,866
2015,VJT,2
2015,CRV,9
2015,UA,1935
2015,LH,14389
2015,UA,12942
2015,UA,1176
2015,VJT,3
2015,UA,9160
2015,LS,669
2015,UA,11704
2015,UA,2779
2015,UA,4868
2015,UA,6564
2015,CX,12999
2015,UA,12613
2015,FI,5933
2015,UA,194
2015,LS,866
2015,BA,21602
2015,VS,13106
2015,UA,38295
2015,UA,5061
2015,UA,1975
2015,TP,8966
2015,UA,6838
2015,B0,1475
2015,UA,7130
2015,UA,9268
2015,LS,638
2015,UA,4371
2015,UA,13498
2015,LH,8421
2015,UA,10117
2015,UA,11041
2015,UA,6424
2015,LS,660
2015,UA,11592
2015,TP,3435
2015,A0,5368
2015,SK,11766
2015,CA,5983
2015,UA,10722
2015,UA,3309
2015,UA,1213
2015,CAZ,6
2015,UA,8968
2015,UA,18214
2015,UA,11987
2015,UA,3334
2015,SVW,3
2015,UA,907
2015,UA,12263
2015,UA,4763
2015,UA,13539
2015,UA,7546
2015,UA,8147
2015,B6,7929
2015,UA,2348
2015,LY,12351
2015,UA,28218
2015,UA,8125
2015,UA,1044
2015,OS,7022
2015,UA,173
2015,EV,7479
2015,EV,6848
2015,S5,385
2015,YX,361
2015,EV,3877
2015,13Q,4
2015,PD,30084
2015,AC,106
2015,QK,6627
2015,EV,2076
2015,GL,76
2015,S5,1896
2015,YX,4010
2015,AC,6133
2015,GL,44
2015,AC,3379
2015,GL,40
2015,EV,89
2015,YX,2801
2015,AC,8476
2015,DL,85
2015,EV,7974
2015,S5,2917
2015,YX,606
2015,KV,5212
2015,UA,8285
2015,LX,11021
2015,AM,4515
2015,Y4,9462
2015,DY,5054
2015,NK,968
2015,NK,1825
2015,3M,285
2015,AV,7347
2015,AA,107
2015,B6,9419
2015,NK,8807
2015,1BQ,6153
2015,B6,8065
2015,NK,8886
2015,DY,4153
2015,B6,7608
2015,NK,4274
2015,3M,1769
2015,UP,3324
2015,3M,1772
2015,Y4,2056
2015,NK,5138
2015,B6,715
2015,BW,6510
2015,B6,10519
2015,DY,4826
2015,B6,7194
2015,NK,907
2015,B6,107
2015,BW,5838
2015,B6,6530
2015,NK,5697
2015,B6,7556
2015,NK,7102
2015,B6,7056
2015,Y4,3332
2015,NK,5932
2015,3M,1519
2015,UP,14116
2015,AA,109
2015,B6,14812
2015,MQ,68
2015,DY,2139
2015,AA,11344
2015,B6,5295
2015,NK,5715
2015,B6,2081
2015,BW,6533
2015,B6,7296
2015,CM,3359
2015,NK,3660
2015,B6,7550
2015,NK,3288
2015,NK,5570
2015,B6,7530
2015,NK,6240
2015,B6,7672
2015,NK,15326
2015,NK,1906
2015,NK,1120
2015,3M,573
2015,NK,2080
2015,AD,13287
2015,AC,2348
2015,WS,1351
2015,TS,2744
2015,WS,1179
2015,AC,28143
2015,AA,88
2015,TS,4839
2015,WS,6347
2015,AC,42
2015,WS,173
2015,TS,1679
2015,WS,14246
2015,WG,2262
2015,RV,20698
2015,09Q,195
2015,DL,7537
2015,AM,801
2015,DL,2932
2015,F9,1086
2015,F9,999
2015,ZX,2100
2015,9E,1142
2015,OO,73
2015,OO,21
2015,13Q,6
2015,UA,1180
2015,UA,5441
2015,UA,3843
2015,KE,24908
2015,LJ,17812
2015,7C,19508
2015,KE,6836
2015,DL,8522
2015,UA,13050
2015,PR,5694
2015,UA,9976
2015,DL,6531
2015,UA,11994
2015,JL,13112
2015,DL,18508
2015,UA,44770
2015,UA,101
2015,KE,2838
2015,7C,5744
2015,BX,4097
2015,UA,881
2015,UA,3948
2015,UA,1925
2015,UA,3937
2015,CI,3234
2015,BR,3374
2015,UA,1365
2015,HA,4780
2015,NZ,5794
2015,FJ,456
2015,HA,6556
2015,JQ,4074
2015,HA,3112
2015,FJ,334
2015,DL,8404
2015,JL,15538
2015,HA,15957
2015,NH,16839
2015,KE,18924
2015,HA,10808
2015,OZ,11572
2015,JL,16311
2015,HA,16747
2015,DL,12338
2015,UA,2370
2015,UA,235
2015,JQ,6691
2015,PR,6493
2015,FJ,939
2015,JL,16002
2015,DL,7292
2015,CI,16368
2015,JL,37606
2015,KE,11265
2015,DL,20712
2015,NH,10635
2015,UA,19863
2015,NQ,11069
2015,CA,3110
2015,HA,2700
2015,HA,2411
2015,MU,5978
2015,QF,6962
2015,HA,14130
2015,JQ,11157
2015,CI,3811
2015,WS,14117
2015,RV,12050
2015,WS,304
2015,WN,853
2015,WN,6414
2015,WN,12639
2015,WN,5995
2015,SVW,3
2015,WN,5312
2015,WN,3576
2015,WN,5925
2015,0WQ,5
2015,WN,6728
2015,WN,6178
2015,0WQ,1
2015,VJT,1
2015,SVW,8
2015,13Q,9
2015,VJT,4
2015,DL,93
2015,04Q,2
2015,04Q,7
2015,13Q,9
2015,DL,47
2015,13Q,14
2015,VJT,4
2015,VJT,1
2015,AM,75
2015,SA,6218
2015,ET,10686
2015,KL,12980
2015,UA,4854
2015,UA,1227
2015,EY,10891
2015,AV,5209
2015,UA,13851
2015,AF,15140
2015,UA,7923
2015,UA,12425
2015,SK,8743
2015,SA,4185
2015,QR,18803
2015,EI,4478
2015,UA,5563
2015,UA,12081
2015,EK,15369
2015,LH,13665
2015,UA,23647
2015,UA,1361
2015,UA,8134
2015,UA,407
2015,UA,4806
2015,KE,11172
2015,TK,14280
2015,TK,14280
